id,text,label
1774,1860 تومن لوازم تحریر گرفتم,shopping
1775,برگر خریدم 4460,food
1776,2620 تومن مترو گرفتم,transport
1777,4450 خرج قبض آب شد,housing
1778,دارو 970 تومن شد,health
1779,2890 تومن آزمایش گرفتم,health
1780,4740 خرج شام شد,food
1781,قبض برق خریدم 2520,housing
1782,110 تومن برای میوه دادم,shopping
1783,1830 تومن برای لباس دادم,shopping
1784,1430 تومن کرایه رفت و برگشت گرفتم,transport
1785,لباس خریدم 4510,shopping
1786,4870 تومن برای صبحونه دادم,food
1787,اسنپ خریدم 1760,transport
1788,میوه خریدم 460,shopping
1789,درمان 3150 تومن شد,health
1790,کنسرت 2950 تومن شد,entertainment
1791,4670 خرج شهربازی شد,entertainment
1792,قبض آب 2790 تومن شد,housing
1793,720 خرج بنزین شد,transport
1794,درمان 4110 تومن شد,health
1795,3540 خرج اتوبوس شد,transport
1796,مترو 4670 تومن شد,transport
1797,کیف 4710 تومن شد,shopping
1798,2870 خرج اجاره شد,housing
1799,960 تومن برای خرید سوپر دادم,shopping
1800,170 تومن برای بنزین دادم,transport
1801,بازی خریدم 1570,entertainment
1802,4790 تومن برای لوازم تحریر دادم,shopping
1803,اسنپ 560 تومن شد,transport
1804,3920 خرج تاکسی شد,transport
1805,3120 خرج ویزیت شد,health
1806,دکتر 3070 تومن شد,health
1807,150 تومن برای بنزین دادم,transport
1808,700 خرج قهوه شد,food
1809,3660 تومن برای آزمایش دادم,health
1810,مترو خریدم 2530,transport
1811,اسنپ 1000 تومن شد,transport
1812,3930 تومن کباب گرفتم,food
1813,قبض آب 1150 تومن شد,housing
1814,تاکسی خریدم 920,transport
1815,3540 تومن برای آزمایش دادم,health
1816,کنسرت خریدم 2200,entertainment
1817,3700 تومن برای کباب دادم,food
1818,4820 خرج تفریح شد,entertainment
1819,2700 تومن دندانپزشک گرفتم,health
1820,دارو خریدم 2330,health
1821,2670 خرج شام شد,food
1822,220 خرج اشتراک فیلم شد,entertainment
1823,3930 تومن تفریح گرفتم,entertainment
1824,اتوبوس خریدم 2270,transport
1825,قبض برق 2380 تومن شد,housing
1826,3150 تومن شهربازی گرفتم,entertainment
1827,کیف 4640 تومن شد,shopping
1828,2330 تومن اشتراک فیلم گرفتم,entertainment
1829,کیف 590 تومن شد,shopping
1830,درمان 2810 تومن شد,health
1831,بازی خریدم 1670,entertainment
1832,2340 خرج ناهار شد,food
1833,میوه خریدم 4530,shopping
1834,برگر 1670 تومن شد,food
1835,650 تومن لوازم تحریر گرفتم,shopping
1836,3260 تومن برای قهوه دادم,food
1837,صبحونه خریدم 3640,food
1838,کیف 3150 تومن شد,shopping
1839,1960 تومن تفریح گرفتم,entertainment
1840,اتوبوس 2910 تومن شد,transport
1841,930 تومن اسنپ گرفتم,transport
1842,شهربازی خریدم 1600,entertainment
1843,940 تومن اینترنت خونه گرفتم,housing
1844,30 خرج اسنپ شد,transport
1845,اجاره خریدم 2360,housing
1846,4150 تومن تفریح گرفتم,entertainment
1847,آزمایش 1230 تومن شد,health
1848,درمان خریدم 2450,health
1849,420 خرج بازی شد,entertainment
1850,1270 خرج دارو شد,health
1851,3230 خرج قبض گاز شد,housing
1852,تاکسی 960 تومن شد,transport
1853,فلافل 200 تومن شد,food
1854,1710 تومن برگر گرفتم,food
1855,ساندویچ 2150 تومن شد,food
1856,1470 خرج بنزین شد,transport
1857,3600 خرج لوازم تحریر شد,shopping
1858,دندانپزشک خریدم 920,health
1859,1860 تومن کیف گرفتم,shopping
1860,1670 تومن برای برگر دادم,food
1861,سینما خریدم 3900,entertainment
1862,دارو خریدم 1510,health
1863,3570 تومن برای تاکسی دادم,transport
1864,2130 خرج قبض گاز شد,housing
1865,1090 خرج بنزین شد,transport
1866,2940 خرج ساندویچ شد,food
1867,3720 خرج قهوه شد,food
1868,2200 خرج لباس شد,shopping
1869,2710 خرج قبض برق شد,housing
1870,ویزیت 4760 تومن شد,health
1871,2560 خرج دندانپزشک شد,health
1872,لوازم تحریر خریدم 2560,shopping
1873,1210 تومن برای کرایه رفت و برگشت دادم,transport
1874,620 تومن تاکسی گرفتم,transport
1875,4090 تومن اشتراک فیلم گرفتم,entertainment
1876,4110 خرج میوه شد,shopping
1877,250 تومن برای بازی دادم,entertainment
1878,قبض گاز 4140 تومن شد,housing
1879,3550 تومن برای شام دادم,food
1880,1590 تومن برای اجاره دادم,housing
1881,1670 تومن دندانپزشک گرفتم,health
1882,فلافل خریدم 1760,food
1883,3170 تومن کیف گرفتم,shopping
1884,1710 تومن برای اسنپ دادم,transport
1885,کفش خریدم 4710,shopping
1886,ناهار 2480 تومن شد,food
1887,4580 خرج کفش شد,shopping
1888,قبض آب خریدم 4030,housing
1889,4290 خرج خرید سوپر شد,shopping
1890,3730 تومن برای قبض گاز دادم,housing
1891,دندانپزشک 110 تومن شد,health
1892,1710 تومن برای درمان دادم,health
1893,1450 تومن ناهار گرفتم,food
1894,3220 خرج قبض آب شد,housing
1895,کرایه رفت و برگشت خریدم 3120,transport
1896,610 تومن برای کرایه رفت و برگشت دادم,transport
1897,3650 تومن لباس گرفتم,shopping
1898,قبض آب خریدم 460,housing
1899,2330 تومن برای اتوبوس دادم,transport
1900,کرایه رفت و برگشت 1560 تومن شد,transport
1901,4030 تومن فلافل گرفتم,food
1902,2290 خرج تاکسی شد,transport
1903,4650 خرج قهوه شد,food
1904,اسنپ خریدم 1760,transport
1905,1600 تومن برای کیف دادم,shopping
1906,4220 خرج تاکسی شد,transport
1907,1070 تومن میوه گرفتم,shopping
1908,3670 خرج بازی شد,entertainment
1909,1610 تومن پیتزا گرفتم,food
1910,4480 تومن کیف گرفتم,shopping
1911,4570 تومن قبض آب گرفتم,housing
1912,3940 تومن برای صبحونه دادم,food
1913,برگر 3290 تومن شد,food
1914,1000 تومن برای شارژ ساختمان دادم,housing
1915,قبض گاز خریدم 1650,housing
1916,خرید سوپر 1410 تومن شد,shopping
1917,600 تومن اتوبوس گرفتم,transport
1918,2650 تومن دندانپزشک گرفتم,health
1919,1810 خرج کرایه رفت و برگشت شد,transport
1920,740 تومن برای قبض برق دادم,housing
1921,890 تومن دکتر گرفتم,health
1922,4580 تومن برای قبض گاز دادم,housing
1923,آزمایش 270 تومن شد,health
1924,4640 تومن قهوه گرفتم,food
1925,290 تومن کباب گرفتم,food
1926,930 خرج بازی شد,entertainment
1927,درمان خریدم 4300,health
1928,1610 تومن برای ویزیت دادم,health
1929,3900 خرج بنزین شد,transport
1930,قهوه 2920 تومن شد,food
1931,قهوه خریدم 510,food
1932,اینترنت خونه خریدم 3310,housing
1933,کنسرت 4870 تومن شد,entertainment
1934,1340 تومن برای کرایه رفت و برگشت دادم,transport
1935,3600 تومن برای کنسرت دادم,entertainment
1936,2510 تومن قبض آب گرفتم,housing
1937,590 تومن برای قهوه دادم,food
1938,بازی 4350 تومن شد,entertainment
1939,3110 خرج قبض برق شد,housing
1940,کرایه رفت و برگشت خریدم 540,transport
1941,1680 خرج خرید سوپر شد,shopping
1942,4070 تومن برای خرید سوپر دادم,shopping
1943,2070 خرج آزمایش شد,health
1944,کنسرت 3190 تومن شد,entertainment
1945,دکتر خریدم 2480,health
1946,1080 خرج فلافل شد,food
1947,2920 تومن برای بازی دادم,entertainment
1948,درمان 1220 تومن شد,health
1949,410 خرج لوازم تحریر شد,shopping
1950,3050 خرج سینما شد,entertainment
1951,2860 تومن شهربازی گرفتم,entertainment
1952,کنسرت خریدم 1590,entertainment
1953,3520 خرج ساندویچ شد,food
1954,2550 تومن شهربازی گرفتم,entertainment
1955,شام 4200 تومن شد,food
1956,4160 تومن درمان گرفتم,health
1957,بنزین خریدم 780,transport
1958,2010 خرج ویزیت شد,health
1959,آزمایش 1020 تومن شد,health
1960,1550 خرج لباس شد,shopping
1961,لباس خریدم 4720,shopping
1962,470 خرج لباس شد,shopping
1963,صبحونه 2080 تومن شد,food
1964,1910 خرج اجاره شد,housing
1965,3620 خرج پیتزا شد,food
1966,4420 تومن برای اجاره دادم,housing
1967,2230 خرج شام شد,food
1968,اشتراک فیلم خریدم 1640,entertainment
1969,2240 خرج بازی شد,entertainment
1970,بنزین خریدم 900,transport
1971,اسنپ خریدم 2860,transport
1972,800 تومن برای قبض آب دادم,housing
1973,700 تومن میوه گرفتم,shopping
1974,پیتزا خریدم 750,food
1975,710 تومن کفش گرفتم,shopping
1976,بنزین خریدم 4140,transport
1977,اشتراک فیلم خریدم 3110,entertainment
1978,2340 خرج دکتر شد,health
1979,تفریح خریدم 4210,entertainment
1980,شهربازی 1170 تومن شد,entertainment
1981,50 خرج تفریح شد,entertainment
1982,1230 خرج اشتراک فیلم شد,entertainment
1983,4760 خرج قبض آب شد,housing
1984,190 تومن ویزیت گرفتم,health
1985,3620 تومن برای آزمایش دادم,health
1986,4940 تومن قهوه گرفتم,food
1987,3760 خرج بنزین شد,transport
1988,2660 تومن قبض آب گرفتم,housing
1989,دندانپزشک 470 تومن شد,health
1990,3810 تومن اشتراک فیلم گرفتم,entertainment
1991,2780 خرج لوازم تحریر شد,shopping
1992,290 تومن برای قبض گاز دادم,housing
1993,دارو خریدم 2420,health
1994,2950 تومن برای آزمایش دادم,health
1995,4930 تومن برای شهربازی دادم,entertainment
1996,200 خرج شارژ ساختمان شد,housing
1997,3740 خرج لباس شد,shopping
1998,اجاره خریدم 3240,housing
1999,2950 تومن دکتر گرفتم,health
2000,4160 خرج لباس شد,shopping
2001,2500 تومن برگر گرفتم,food
2002,410 تومن برای کرایه رفت و برگشت دادم,transport
2003,3170 تومن برای شارژ ساختمان دادم,housing
2004,90 تومن قبض برق گرفتم,housing
2005,4670 خرج دکتر شد,health
2006,میوه خریدم 3390,shopping
2007,شارژ ساختمان 1350 تومن شد,housing
2008,4110 خرج کنسرت شد,entertainment
2009,فلافل 450 تومن شد,food
2010,دکتر خریدم 4300,health
2011,بازی خریدم 1230,entertainment
2012,لوازم تحریر 870 تومن شد,shopping
2013,4330 تومن برای درمان دادم,health
2014,3880 تومن برگر گرفتم,food
2015,ناهار خریدم 2390,food
2016,2450 خرج شهربازی شد,entertainment
2017,مترو خریدم 3510,transport
2018,760 خرج شهربازی شد,entertainment
2019,سینما خریدم 1490,entertainment
2020,1630 خرج اشتراک فیلم شد,entertainment
2021,510 خرج خرید سوپر شد,shopping
2022,لباس خریدم 4910,shopping
2023,4410 تومن برای درمان دادم,health
2024,1380 تومن قبض برق گرفتم,housing
2025,اینترنت خونه خریدم 3010,housing
2026,اشتراک فیلم 3850 تومن شد,entertainment
2027,لوازم تحریر 3030 تومن شد,shopping
2028,ویزیت 3480 تومن شد,health
2029,70 تومن قبض گاز گرفتم,housing
2030,2120 تومن پیتزا گرفتم,food
2031,دارو خریدم 3520,health
2032,3730 تومن برای شارژ ساختمان دادم,housing
2033,190 تومن شارژ ساختمان گرفتم,housing
2034,310 خرج دارو شد,health
2035,4880 خرج میوه شد,shopping
2036,3640 تومن خرید سوپر گرفتم,shopping
2037,1940 خرج ناهار شد,food
2038,تاکسی 3580 تومن شد,transport
2039,2410 تومن قبض برق گرفتم,housing
2040,4740 تومن برای کفش دادم,shopping
2041,4640 تومن برای اشتراک فیلم دادم,entertainment
2042,4010 تومن شارژ ساختمان گرفتم,housing
