text,label
پول بستنی به مبلغ ۱۵۰٬۰۰۰ ریال اختصاص یافت.,1
هزینه مواد غذایی هفتگی به مبلغ ۱۰۰ هزار تومان اختصاص یافت.,1
کرایه تاکسی برای مسیر به مبلغ ۳۰ هزار تومن هزینه شد.,6
هزینه خرید لباس جدید مبلغ ۳۰ هزار تومن خرجی کردم.,5
پرداخت خیریه به مبلغ ۱۰۰ هزار تومان پرداخت کردم.,4
سفارش پیتزا برای شام به مبلغ ۲ میلیون ریال هزینه شد.,1
بلیط مترو و اتوبوس به مبلغ ۵۰ هزار تومن هزینه شد.,6
پرداخت هزینه تعمیرات خودرو مبلغ ۱۰۰ هزار تومان خرجی کردم.,6
مبلغ ویزیت دندانپزشکی به مبلغ ۱۰ هزار تومن پرداخت کردم.,2
هزینه کرایه اسنپ به مبلغ ۱۵۰٬۰۰۰ ریال هزینه شد.,6
"پرداخت اجاره‌بها ماهیانه به مبلغ ۲۵۰,۰۰۰ تومان پرداخت شد.",3
بلیط سینما برای فیلم جدید خریدم مبلغ ۲۰ هزار تومان دادم.,0
هزینه خرید لباس جدید مبلغ ۳۰ هزار تومن خرجی کردم.,5
خرید لوازم تحریر به مبلغ ۲ میلیون ریال هزینه شد.,5
پرداخت هزینه آزمایش خون به مبلغ ۷۰۰ هزار تومان هزینه شد.,2
خرید لوازم تحریر به مبلغ ۲۰ هزار تومان هزینه شد.,5
"پرداخت هزینه آزمایش خون مبلغ ۲۵۰,۰۰۰ تومان پرید.",2
خرید ناهار از رستوران به مبلغ ۲۰ هزار تومان پرداخت شد.,1
پول بنزین ماشین به مبلغ ۲ میلیون ریال پرداخت کردم.,6
پول داروخانه برای مکمل مبلغ ۱۰۰ هزار تومان دادم.,2
میوه و سبزیجات تازه خریدم به مبلغ ۵۰ هزار تومن پرداخت شد.,1
پرداخت هزینه آزمایش خون مبلغ ۵ میلیون تومان دادم.,2
پول بنزین ماشین به مبلغ ۵ میلیون تومان پرداخت شد.,6
"پول پیش‌پرداخت وام به مبلغ ۲۵۰,۰۰۰ تومان هزینه شد.",4
"پول بستنی به مبلغ ۲۵۰,۰۰۰ تومان اختصاص یافت.",1
پول داروخانه برای مکمل به مبلغ ۵ میلیون تومان اختصاص یافت.,2
مبلغ ویزیت دندانپزشکی مبلغ ۱۰۰ هزار تومان دادم.,2
کرایه تاکسی برای مسیر به مبلغ ۱۰ هزار تومن پرداخت کردم.,6
پول بلیط کنسرت موسیقی مبلغ ۱۵۰٬۰۰۰ ریال خرجی کردم.,0
هزینه کرایه اسنپ مبلغ ۷۰۰ هزار تومان دادم.,6
پرداخت هزینه تعمیرات خودرو به مبلغ ۷۰۰ هزار تومان اختصاص یافت.,6
هزینه ویزیت دکتر متخصص مبلغ ۲۰ هزار تومان پرید.,2
بلیط سینما برای فیلم جدید خریدم به مبلغ ۵۰ هزار تومن پرداخت کردم.,0
پرداخت هزینه تعمیرات منزل به مبلغ ۲ میلیون ریال هزینه شد.,3
هزینه ویزیت دکتر متخصص مبلغ ۳۰ هزار تومن دادم.,2
هزینه کرایه اسنپ مبلغ ۱۵۰٬۰۰۰ ریال پرید.,6
کرایه تاکسی برای مسیر به مبلغ ۵ میلیون تومان هزینه شد.,6
پرداخت هزینه آزمایش خون به مبلغ ۱۵۰٬۰۰۰ ریال اختصاص یافت.,2
خرید گل برای مراسم مبلغ ۵۰ هزار تومن پرید.,4
پرداخت خیریه به مبلغ ۲۰ هزار تومان پرداخت شد.,4
پرداخت هزینه تعمیرات خودرو مبلغ ۲ میلیون ریال دادم.,6
مبلغ ویزیت دندانپزشکی مبلغ ۲ میلیون ریال پرید.,2
میوه و سبزیجات تازه خریدم به مبلغ ۲۰ هزار تومان اختصاص یافت.,1
مبلغ شارژ ساختمان به مبلغ ۵۰ هزار تومن پرداخت شد.,3
هزینه بازی‌های ویدیویی مبلغ ۱۰ هزار تومن دادم.,0
مبلغ ویزیت دندانپزشکی مبلغ ۵ میلیون تومان دادم.,2
پرداخت هزینه تعمیرات منزل مبلغ ۷۰۰ هزار تومان پیاده شدم.,3
خرید گل برای مراسم به مبلغ ۵ میلیون تومان پرداخت کردم.,4
پول بلیط کنسرت موسیقی به مبلغ ۵۰ هزار تومن هزینه شد.,0
خرید کفش از پاساژ مبلغ ۵۰ هزار تومن دادم.,5
پرداخت هزینه تعمیرات منزل مبلغ ۱۰۰ هزار تومان دادم.,3
هزینه ویزیت دکتر متخصص مبلغ ۵ میلیون تومان خرجی کردم.,2
مبلغ ویزیت دندانپزشکی به مبلغ ۲۰ هزار تومان اختصاص یافت.,2
خرید کفش از پاساژ مبلغ ۷۰۰ هزار تومان برداشتم.,5
پول پیش‌پرداخت وام به مبلغ ۱۰ هزار تومن پرداخت کردم.,4
پول بنزین ماشین مبلغ ۱۰۰ هزار تومان پیاده شدم.,6
"پرداخت اجاره‌بها ماهیانه به مبلغ ۲۵۰,۰۰۰ تومان پرداخت کردم.",3
خرید هدیه تولد برای دوست مبلغ ۵۰ هزار تومن پرید.,4
کرایه تاکسی برای مسیر مبلغ ۲۰ هزار تومان پیاده شدم.,6
"خرید هدیه تولد برای دوست مبلغ ۲۵۰,۰۰۰ تومان پرید.",4
پول داروخانه برای مکمل به مبلغ ۲ میلیون ریال پرداخت شد.,2
هزینه خدمات خشک‌شویی مبلغ ۷۰۰ هزار تومان پیاده شدم.,4
میوه و سبزیجات تازه خریدم به مبلغ ۱۵۰٬۰۰۰ ریال پرداخت شد.,1
پرداخت هزینه تعمیرات منزل به مبلغ ۵۰ هزار تومن هزینه شد.,3
خرید گل برای مراسم به مبلغ ۱۰۰ هزار تومان هزینه شد.,4
خرید هدیه تولد برای دوست مبلغ ۱۵۰٬۰۰۰ ریال دادم.,4
"برای اشتراک ماهانه فیلیمو مبلغ X هزینه کردم به مبلغ ۲۵۰,۰۰۰ تومان اختصاص یافت.",0
پول بنزین ماشین به مبلغ ۱۰ هزار تومن پرداخت کردم.,6
خرید کفش از پاساژ مبلغ ۵ میلیون تومان خرجی کردم.,5
پول خدمات لوله‌کشی مبلغ ۵۰ هزار تومن دادم.,3
پول بلیط کنسرت موسیقی مبلغ ۲ میلیون ریال پرید.,0
مبلغ ویزیت دندانپزشکی به مبلغ ۳۰ هزار تومن اختصاص یافت.,2
هزینه ورودی شهربازی پرداخت شد به مبلغ ۵۰ هزار تومن پرداخت شد.,0
خرید لوازم تحریر به مبلغ ۵۰ هزار تومن پرداخت کردم.,5
پول بستنی مبلغ ۱۰ هزار تومن برداشتم.,1
هزینه بازی‌های ویدیویی مبلغ ۱۰ هزار تومن برداشتم.,0
پرداخت خیریه مبلغ ۳۰ هزار تومن پیاده شدم.,4
پرداخت هزینه آزمایش خون به مبلغ ۵ میلیون تومان اختصاص یافت.,2
"خرید هدیه تولد برای دوست مبلغ ۲۵۰,۰۰۰ تومان برداشتم.",4
پرداخت خیریه مبلغ ۵۰ هزار تومن برداشتم.,4
هزینه مواد غذایی هفتگی به مبلغ ۵۰ هزار تومن پرداخت شد.,1
هزینه بازی‌های ویدیویی به مبلغ ۷۰۰ هزار تومان پرداخت کردم.,0
پول پیش‌پرداخت وام به مبلغ ۱۰ هزار تومن پرداخت شد.,4
پول داروخانه برای مکمل مبلغ ۵ میلیون تومان خرجی کردم.,2
برای اشتراک ماهانه فیلیمو مبلغ X هزینه کردم به مبلغ ۱۰ هزار تومن پرداخت شد.,0
هزینه مواد غذایی هفتگی مبلغ ۵۰ هزار تومن پیاده شدم.,1
پرداخت هزینه تعمیرات منزل مبلغ ۷۰۰ هزار تومان پرید.,3
خرید داروهای نسخه‌ای مبلغ ۷۰۰ هزار تومان برداشتم.,2
پول خدمات لوله‌کشی مبلغ ۱۰۰ هزار تومان خرجی کردم.,3
پول بنزین ماشین مبلغ ۵۰ هزار تومن برداشتم.,6
مبلغ ویزیت دندانپزشکی مبلغ ۳۰ هزار تومن پیاده شدم.,2
کرایه تاکسی برای مسیر مبلغ ۷۰۰ هزار تومان برداشتم.,6
پول خدمات لوله‌کشی مبلغ ۱۰۰ هزار تومان پیاده شدم.,3
پول بنزین ماشین به مبلغ ۵۰ هزار تومن اختصاص یافت.,6
بلیط مترو و اتوبوس مبلغ ۳۰ هزار تومن برداشتم.,6
بلیط مترو و اتوبوس مبلغ ۱۰۰ هزار تومان دادم.,6
خرید گل برای مراسم به مبلغ ۱۰ هزار تومن پرداخت شد.,4
هزینه ورودی شهربازی پرداخت شد مبلغ ۱۰ هزار تومن پرید.,0
مبلغ ویزیت دندانپزشکی مبلغ ۷۰۰ هزار تومان برداشتم.,2
پرداخت هزینه آزمایش خون مبلغ ۲ میلیون ریال پرید.,2
هزینه کرایه اسنپ مبلغ ۵ میلیون تومان پرید.,6
پرداخت هزینه تعمیرات خودرو مبلغ ۱۰ هزار تومن پرید.,6
پول بستنی به مبلغ ۷۰۰ هزار تومان اختصاص یافت.,1
"پول بلیط کنسرت موسیقی مبلغ ۲۵۰,۰۰۰ تومان خرجی کردم.",0
خرید کیف چرمی مبلغ ۱۵۰٬۰۰۰ ریال برداشتم.,5
خرید کفش از پاساژ مبلغ ۲۰ هزار تومان خرجی کردم.,5
"هزینه کرایه اسنپ به مبلغ ۲۵۰,۰۰۰ تومان پرداخت کردم.",6
خرید هدیه تولد برای دوست مبلغ ۵ میلیون تومان پرید.,4
مبلغ ویزیت دندانپزشکی مبلغ ۲۰ هزار تومان دادم.,2
"هزینه مواد غذایی هفتگی مبلغ ۲۵۰,۰۰۰ تومان پرید.",1
پول کتاب‌های آموزشی مبلغ ۱۰۰ هزار تومان برداشتم.,5
خرید کفش از پاساژ به مبلغ ۵۰ هزار تومن هزینه شد.,5
"بلیط مترو و اتوبوس به مبلغ ۲۵۰,۰۰۰ تومان هزینه شد.",6
پول بستنی به مبلغ ۵۰ هزار تومن پرداخت شد.,1
پول بلیط کنسرت موسیقی به مبلغ ۱۵۰٬۰۰۰ ریال پرداخت کردم.,0
خرید لوازم تحریر به مبلغ ۲ میلیون ریال پرداخت کردم.,5
هزینه ویزیت دکتر متخصص مبلغ ۱۰۰ هزار تومان برداشتم.,2
خرید کفش از پاساژ به مبلغ ۲ میلیون ریال هزینه شد.,5
هزینه کرایه اسنپ مبلغ ۲۰ هزار تومان پرید.,6
هزینه مواد غذایی هفتگی به مبلغ ۲ میلیون ریال پرداخت شد.,1
هزینه مواد غذایی هفتگی مبلغ ۵۰ هزار تومن خرجی کردم.,1
سفارش پیتزا برای شام مبلغ ۱۵۰٬۰۰۰ ریال پرید.,1
پول بنزین ماشین مبلغ ۲۰ هزار تومان پیاده شدم.,6
هزینه خدمات خشک‌شویی به مبلغ ۱۵۰٬۰۰۰ ریال اختصاص یافت.,4
خرید داروهای نسخه‌ای مبلغ ۵۰ هزار تومن خرجی کردم.,2
سفارش پیتزا برای شام مبلغ ۳۰ هزار تومن پیاده شدم.,1
هزینه کرایه اسنپ مبلغ ۳۰ هزار تومن پیاده شدم.,6
پول کتاب‌های آموزشی مبلغ ۳۰ هزار تومن دادم.,5
هزینه مواد غذایی هفتگی مبلغ ۱۰۰ هزار تومان خرجی کردم.,1
هزینه قبض برق و گاز به مبلغ ۱۰ هزار تومن پرداخت شد.,3
پرداخت هزینه تعمیرات منزل مبلغ ۲۰ هزار تومان برداشتم.,3
هزینه کرایه اسنپ مبلغ ۵۰ هزار تومن برداشتم.,6
پول بنزین ماشین به مبلغ ۳۰ هزار تومن پرداخت شد.,6
خرید گل برای مراسم به مبلغ ۱۰ هزار تومن پرداخت شد.,4
هزینه مواد غذایی هفتگی به مبلغ ۲ میلیون ریال پرداخت شد.,1
خرید ناهار از رستوران به مبلغ ۲ میلیون ریال پرداخت شد.,1
بلیط سینما برای فیلم جدید خریدم مبلغ ۵ میلیون تومان پیاده شدم.,0
هزینه ورودی شهربازی پرداخت شد مبلغ ۱۵۰٬۰۰۰ ریال پرید.,0
خرید کفش از پاساژ به مبلغ ۱۰۰ هزار تومان هزینه شد.,5
پرداخت هزینه تعمیرات منزل به مبلغ ۲۰ هزار تومان هزینه شد.,3
هزینه ویزیت دکتر متخصص مبلغ ۲۰ هزار تومان پیاده شدم.,2
خرید لوازم تحریر مبلغ ۳۰ هزار تومن پیاده شدم.,5
خرید هدیه تولد برای دوست به مبلغ ۱۵۰٬۰۰۰ ریال اختصاص یافت.,4
پرداخت اجاره‌بها ماهیانه به مبلغ ۲ میلیون ریال اختصاص یافت.,3
"هزینه کرایه اسنپ مبلغ ۲۵۰,۰۰۰ تومان برداشتم.",6
خرید ناهار از رستوران به مبلغ ۷۰۰ هزار تومان هزینه شد.,1
مبلغ شارژ ساختمان به مبلغ ۱۰ هزار تومن پرداخت شد.,3
پول داروخانه برای مکمل مبلغ ۵ میلیون تومان دادم.,2
پرداخت هزینه تعمیرات خودرو مبلغ ۵ میلیون تومان پیاده شدم.,6
پول خدمات لوله‌کشی به مبلغ ۱۰۰ هزار تومان اختصاص یافت.,3
خرید داروهای نسخه‌ای مبلغ ۷۰۰ هزار تومان پیاده شدم.,2
